Source,Target,Type,Weight
115,556,undirected,1
167,398,undirected,1
487,527,undirected,1
631,310,undirected,1
632,526,undirected,1
226,46,undirected,1
226,489,undirected,1
226,482,undirected,1
226,575,undirected,1
46,489,undirected,1
46,482,undirected,1
46,575,undirected,1
489,482,undirected,1
489,575,undirected,1
482,575,undirected,1
633,686,undirected,1
359,92,undirected,1
626,310,undirected,1
54,106,undirected,1
7,687,undirected,1
64,495,undirected,1
64,578,undirected,1
495,578,undirected,1
104,83,undirected,1
634,526,undirected,1
173,71,undirected,1
268,92,undirected,1
492,621,undirected,1
4,688,undirected,1
115,226,undirected,1
115,266,undirected,1
226,266,undirected,1
635,327,undirected,1
635,689,undirected,1
327,689,undirected,1
149,528,undirected,1
636,190,undirected,1
99,280,undirected,1
280,360,undirected,1
16,400,undirected,1
401,492,undirected,1
637,555,undirected,1
498,581,undirected,1
638,690,undirected,1
156,69,undirected,1
8,268,undirected,1
423,682,undirected,1
478,592,undirected,1
478,563,undirected,1
478,298,undirected,1
478,639,undirected,1
478,691,undirected,1
592,563,undirected,1
592,298,undirected,1
592,639,undirected,1
592,691,undirected,1
563,298,undirected,1
563,639,undirected,1
563,691,undirected,1
298,639,undirected,1
298,691,undirected,1
639,691,undirected,1
463,627,undirected,1
505,195,undirected,1
176,586,undirected,1
485,640,undirected,1
485,692,undirected,1
640,692,undirected,1
389,556,undirected,1
451,398,undirected,1
451,663,undirected,1
398,663,undirected,1
45,280,undirected,1
594,693,undirected,1
50,693,undirected,1
6,694,undirected,1
204,156,undirected,1
104,695,undirected,1
187,531,undirected,1
58,350,undirected,1
354,530,undirected,1
166,641,undirected,1
166,696,undirected,1
641,696,undirected,1
64,16,undirected,1
64,69,undirected,1
16,69,undirected,1
51,420,undirected,1
451,464,undirected,1
642,697,undirected,1
643,116,undirected,1
393,96,undirected,1
393,520,undirected,1
96,520,undirected,1
354,420,undirected,1
568,116,undirected,1
96,591,undirected,1
644,568,undirected,1
7,257,undirected,6
7,22,undirected,5
22,257,undirected,5
1,48,undirected,4
389,517,undirected,4
201,2,undirected,4
16,69,undirected,3
21,1,undirected,3
21,48,undirected,3
132,92,undirected,3
7,456,undirected,3
6,46,undirected,3
390,391,undirected,3
390,392,undirected,3
390,498,undirected,3
391,392,undirected,3
391,498,undirected,3
392,498,undirected,3
217,220,undirected,3
217,242,undirected,3
220,242,undirected,3
2,298,undirected,3
166,518,undirected,2
106,195,undirected,2
58,287,undirected,2
2,253,undirected,2
61,1,undirected,2
129,1,undirected,2
46,519,undirected,2
96,520,undirected,2
291,116,undirected,2
19,20,undirected,2
19,21,undirected,2
19,1,undirected,2
19,48,undirected,2
20,21,undirected,2
20,1,undirected,2
20,48,undirected,2
149,521,undirected,2
75,1,undirected,2
75,48,undirected,2
96,343,undirected,2
316,517,undirected,2
393,96,undirected,2
96,522,undirected,2
394,523,undirected,2
106,328,undirected,2
176,177,undirected,2
120,316,undirected,2
395,396,undirected,2
395,361,undirected,2
396,361,undirected,2
30,271,undirected,2
6,524,undirected,2
97,4,undirected,2
6,92,undirected,2
54,269,undirected,2
7,334,undirected,2
6,525,undirected,2
46,525,undirected,2
109,307,undirected,2
22,265,undirected,2
54,268,undirected,2
397,435,undirected,2
41,284,undirected,2
6,354,undirected,2
49,355,undirected,2
217,71,undirected,2
71,220,undirected,2
71,242,undirected,2
39,276,undirected,2
233,268,undirected,2
107,526,undirected,2
398,498,undirected,2
399,527,undirected,2
46,414,undirected,2
7,349,undirected,2
217,347,undirected,2
220,347,undirected,2
347,242,undirected,2
12,344,undirected,2
266,277,undirected,2
58,350,undirected,2
188,355,undirected,2
51,16,undirected,2
149,528,undirected,2
99,360,undirected,2
7,497,undirected,2
52,81,undirected,1
53,54,undirected,1
53,92,undirected,1
54,92,undirected,1
266,245,undirected,1
56,285,undirected,1
15,529,undirected,1
251,400,undirected,1
251,285,undirected,1
400,285,undirected,1
15,16,undirected,1
59,288,undirected,1
226,316,undirected,1
61,129,undirected,1
204,195,undirected,1
401,46,undirected,1
401,519,undirected,1
354,530,undirected,1
6,65,undirected,1
6,66,undirected,1
6,18,undirected,1
6,264,undirected,1
65,66,undirected,1
65,18,undirected,1
65,264,undirected,1
66,18,undirected,1
66,264,undirected,1
18,264,undirected,1
67,47,undirected,1
64,402,undirected,1
64,268,undirected,1
402,268,undirected,1
403,227,undirected,1
156,420,undirected,1
42,404,undirected,1
42,19,undirected,1
42,405,undirected,1
42,20,undirected,1
42,12,undirected,1
42,21,undirected,1
42,1,undirected,1
42,48,undirected,1
404,19,undirected,1
404,405,undirected,1
404,20,undirected,1
404,12,undirected,1
404,21,undirected,1
404,1,undirected,1
404,48,undirected,1
19,405,undirected,1
19,12,undirected,1
405,20,undirected,1
405,12,undirected,1
405,21,undirected,1
405,1,undirected,1
405,48,undirected,1
20,12,undirected,1
12,21,undirected,1
12,1,undirected,1
12,48,undirected,1
8,269,undirected,1
406,269,undirected,1
74,75,undirected,1
74,76,undirected,1
74,19,undirected,1
74,20,undirected,1
74,77,undirected,1
74,21,undirected,1
74,1,undirected,1
74,48,undirected,1
75,76,undirected,1
75,19,undirected,1
75,20,undirected,1
75,77,undirected,1
75,21,undirected,1
76,19,undirected,1
76,20,undirected,1
76,77,undirected,1
76,21,undirected,1
76,1,undirected,1
76,48,undirected,1
19,77,undirected,1
20,77,undirected,1
77,21,undirected,1
77,1,undirected,1
77,48,undirected,1
407,127,undirected,1
7,294,undirected,1
266,291,undirected,1
408,274,undirected,1
409,293,undirected,1
104,313,undirected,1
104,79,undirected,1
266,531,undirected,1
80,73,undirected,1
410,411,undirected,1
410,54,undirected,1
410,532,undirected,1
411,54,undirected,1
411,532,undirected,1
54,532,undirected,1
82,54,undirected,1
393,412,undirected,1
393,407,undirected,1
412,96,undirected,1
412,407,undirected,1
96,407,undirected,1
6,37,undirected,1
23,226,undirected,1
23,260,undirected,1
226,260,undirected,1
7,93,undirected,1
93,257,undirected,1
413,280,undirected,1
71,301,undirected,1
7,269,undirected,1
95,233,undirected,1
97,27,undirected,1
80,269,undirected,1
247,6,undirected,1
414,530,undirected,1
69,92,undirected,1
102,166,undirected,1
415,414,undirected,1
415,533,undirected,1
414,533,undirected,1
156,141,undirected,1
156,269,undirected,1
141,269,undirected,1
104,92,undirected,1
127,534,undirected,1
365,535,undirected,1
106,305,undirected,1
416,500,undirected,1
58,536,undirected,1
417,106,undirected,1
417,195,undirected,1
417,328,undirected,1
417,537,undirected,1
106,537,undirected,1
195,328,undirected,1
195,537,undirected,1
328,537,undirected,1
111,309,undirected,1
418,310,undirected,1
97,538,undirected,1
419,539,undirected,1
420,383,undirected,1
421,277,undirected,1
422,368,undirected,1
423,360,undirected,1
423,540,undirected,1
360,540,undirected,1
424,116,undirected,1
127,541,undirected,1
118,79,undirected,1
425,257,undirected,1
6,542,undirected,1
426,318,undirected,1
426,543,undirected,1
318,543,undirected,1
176,427,undirected,1
176,428,undirected,1
176,544,undirected,1
177,427,undirected,1
177,428,undirected,1
177,544,undirected,1
427,428,undirected,1
427,544,undirected,1
428,544,undirected,1
6,269,undirected,1
2,317,undirected,1
263,128,undirected,1
16,420,undirected,1
86,398,undirected,1
86,225,undirected,1
398,225,undirected,1
429,545,undirected,1
122,96,undirected,1
37,15,undirected,1
126,319,undirected,1
41,546,undirected,1
6,420,undirected,1
420,92,undirected,1
430,547,undirected,1
7,431,undirected,1
7,432,undirected,1
7,548,undirected,1
431,432,undirected,1
431,334,undirected,1
431,548,undirected,1
432,334,undirected,1
432,548,undirected,1
334,548,undirected,1
7,549,undirected,1
78,282,undirected,1
64,54,undirected,1
64,8,undirected,1
54,400,undirected,1
433,92,undirected,1
129,130,undirected,1
129,21,undirected,1
129,48,undirected,1
129,131,undirected,1
129,323,undirected,1
130,21,undirected,1
130,1,undirected,1
130,48,undirected,1
130,131,undirected,1
130,323,undirected,1
21,131,undirected,1
21,323,undirected,1
1,131,undirected,1
1,323,undirected,1
48,131,undirected,1
48,323,undirected,1
131,323,undirected,1
47,4,undirected,1
34,522,undirected,1
204,332,undirected,1
22,550,undirected,1
434,18,undirected,1
390,368,undirected,1
390,184,undirected,1
390,551,undirected,1
368,184,undirected,1
368,551,undirected,1
184,551,undirected,1
397,436,undirected,1
397,552,undirected,1
435,436,undirected,1
435,552,undirected,1
436,552,undirected,1
7,437,undirected,1
7,553,undirected,1
437,553,undirected,1
438,439,undirected,1
438,440,undirected,1
438,89,undirected,1
438,554,undirected,1
439,440,undirected,1
439,89,undirected,1
439,554,undirected,1
440,89,undirected,1
440,554,undirected,1
89,554,undirected,1
401,23,undirected,1
58,268,undirected,1
137,138,undirected,1
137,325,undirected,1
138,325,undirected,1
33,326,undirected,1
34,243,undirected,1
139,140,undirected,1
139,241,undirected,1
140,241,undirected,1
102,120,undirected,1
102,46,undirected,1
120,46,undirected,1
390,141,undirected,1
441,310,undirected,1
442,555,undirected,1
217,347,undirected,1
71,347,undirected,1
220,347,undirected,1
347,242,undirected,1
46,484,undirected,1
443,27,undirected,1
39,142,undirected,1
142,276,undirected,1
143,333,undirected,1
444,66,undirected,1
444,195,undirected,1
66,195,undirected,1
445,446,undirected,1
445,556,undirected,1
446,556,undirected,1
33,54,undirected,1
150,324,undirected,1
447,129,undirected,1
447,70,undirected,1
447,448,undirected,1
447,161,undirected,1
129,70,undirected,1
129,448,undirected,1
129,161,undirected,1
70,448,undirected,1
70,161,undirected,1
448,161,undirected,1
150,75,undirected,1
150,301,undirected,1
75,301,undirected,1
449,52,undirected,1
449,141,undirected,1
52,141,undirected,1
450,557,undirected,1
451,188,undirected,1
64,3,undirected,1
452,310,undirected,1
453,558,undirected,1
454,7,undirected,1
454,455,undirected,1
454,456,undirected,1
454,334,undirected,1
7,455,undirected,1
455,456,undirected,1
455,334,undirected,1
456,334,undirected,1
457,281,undirected,1
156,33,undirected,1
97,15,undirected,1
365,458,undirected,1
365,559,undirected,1
458,559,undirected,1
107,459,undirected,1
459,526,undirected,1
460,461,undirected,1
460,462,undirected,1
460,560,undirected,1
461,462,undirected,1
461,560,undirected,1
462,560,undirected,1
463,291,undirected,1
5,256,undirected,1
82,326,undirected,1
204,322,undirected,1
104,33,undirected,1
115,163,undirected,1
115,341,undirected,1
163,341,undirected,1
67,69,undirected,1
187,398,undirected,1
187,46,undirected,1
398,46,undirected,1
164,342,undirected,1
165,329,undirected,1
24,141,undirected,1
464,360,undirected,1
263,561,undirected,1
465,279,undirected,1
71,347,undirected,1
466,41,undirected,1
6,562,undirected,1
104,141,undirected,1
467,161,undirected,1
38,446,undirected,1
38,280,undirected,1
38,317,undirected,1
446,280,undirected,1
446,317,undirected,1
280,317,undirected,1
107,355,undirected,1
22,64,undirected,1
22,346,undirected,1
64,346,undirected,1
268,380,undirected,1
7,156,undirected,1
73,54,undirected,1
468,400,undirected,1
468,274,undirected,1
400,274,undirected,1
469,470,undirected,1
469,276,undirected,1
470,276,undirected,1
172,324,undirected,1
471,266,undirected,1
471,563,undirected,1
266,563,undirected,1
34,564,undirected,1
4,69,undirected,1
15,156,undirected,1
472,54,undirected,1
472,327,undirected,1
472,264,undirected,1
54,327,undirected,1
54,264,undirected,1
327,264,undirected,1
27,473,undirected,1
27,565,undirected,1
473,565,undirected,1
474,566,undirected,1
475,307,undirected,1
476,217,undirected,1
476,220,undirected,1
476,347,undirected,1
476,242,undirected,1
22,477,undirected,1
22,567,undirected,1
477,567,undirected,1
478,568,undirected,1
176,235,undirected,1
177,235,undirected,1
51,15,undirected,1
398,280,undirected,1
178,179,undirected,1
178,180,undirected,1
178,352,undirected,1
179,180,undirected,1
179,352,undirected,1
180,352,undirected,1
23,492,undirected,1
71,293,undirected,1
61,40,undirected,1
61,75,undirected,1
61,70,undirected,1
61,152,undirected,1
61,153,undirected,1
61,48,undirected,1
40,75,undirected,1
40,70,undirected,1
40,152,undirected,1
40,153,undirected,1
40,1,undirected,1
40,48,undirected,1
75,70,undirected,1
75,152,undirected,1
75,153,undirected,1
70,152,undirected,1
70,153,undirected,1
70,1,undirected,1
70,48,undirected,1
152,153,undirected,1
152,1,undirected,1
152,48,undirected,1
153,1,undirected,1
153,48,undirected,1
184,283,undirected,1
247,479,undirected,1
247,480,undirected,1
247,569,undirected,1
479,480,undirected,1
479,569,undirected,1
480,569,undirected,1
7,268,undirected,1
73,92,undirected,1
141,570,undirected,1
189,313,undirected,1
227,310,undirected,1
167,424,undirected,1
167,571,undirected,1
424,571,undirected,1
6,86,undirected,1
86,354,undirected,1
64,293,undirected,1
481,482,undirected,1
481,83,undirected,1
481,572,undirected,1
482,83,undirected,1
482,572,undirected,1
83,572,undirected,1
483,150,undirected,1
423,464,undirected,1
484,128,undirected,1
485,573,undirected,1
187,479,undirected,1
233,69,undirected,1
132,16,undirected,1
34,359,undirected,1
486,464,undirected,1
97,95,undirected,1
204,400,undirected,1
199,363,undirected,1
16,279,undirected,1
200,365,undirected,1
268,362,undirected,1
487,527,undirected,1
81,83,undirected,1
6,327,undirected,1
6,141,undirected,1
327,141,undirected,1
488,141,undirected,1
27,574,undirected,1
226,46,undirected,1
226,489,undirected,1
226,482,undirected,1
226,575,undirected,1
46,489,undirected,1
46,482,undirected,1
46,575,undirected,1
489,482,undirected,1
489,575,undirected,1
482,575,undirected,1
401,446,undirected,1
401,226,undirected,1
401,576,undirected,1
446,226,undirected,1
446,576,undirected,1
226,576,undirected,1
359,92,undirected,1
490,188,undirected,1
491,266,undirected,1
492,577,undirected,1
58,134,undirected,1
493,281,undirected,1
64,79,undirected,1
46,354,undirected,1
46,248,undirected,1
354,414,undirected,1
354,248,undirected,1
414,248,undirected,1
115,368,undirected,1
14,262,undirected,1
113,266,undirected,1
210,211,undirected,1
210,369,undirected,1
211,369,undirected,1
494,166,undirected,1
64,495,undirected,1
64,578,undirected,1
495,578,undirected,1
37,16,undirected,1
7,370,undirected,1
104,83,undirected,1
6,213,undirected,1
6,79,undirected,1
213,79,undirected,1
397,579,undirected,1
435,579,undirected,1
173,71,undirected,1
268,92,undirected,1
150,173,undirected,1
150,106,undirected,1
173,106,undirected,1
166,576,undirected,1
496,115,undirected,1
496,198,undirected,1
496,546,undirected,1
115,198,undirected,1
115,546,undirected,1
198,546,undirected,1
83,127,undirected,1
463,398,undirected,1
99,280,undirected,1
280,360,undirected,1
187,120,undirected,1
187,174,undirected,1
187,128,undirected,1
120,174,undirected,1
120,128,undirected,1
174,128,undirected,1
7,580,undirected,1
497,580,undirected,1
498,581,undirected,1
167,120,undirected,1
499,7,undirected,1
499,497,undirected,1
500,354,undirected,1
500,253,undirected,1
500,527,undirected,1
354,253,undirected,1
354,527,undirected,1
253,527,undirected,1
8,268,undirected,1
6,501,undirected,1
6,582,undirected,1
501,582,undirected,1
502,12,undirected,1
502,78,undirected,1
12,78,undirected,1
503,504,undirected,1
503,355,undirected,1
504,355,undirected,1
28,583,undirected,1
505,195,undirected,1
365,584,undirected,1
506,276,undirected,1
507,508,undirected,1
507,321,undirected,1
508,321,undirected,1
509,54,undirected,1
89,510,undirected,1
89,511,undirected,1
89,585,undirected,1
510,511,undirected,1
510,585,undirected,1
511,585,undirected,1
512,195,undirected,1
398,508,undirected,1
398,355,undirected,1
398,519,undirected,1
508,355,undirected,1
508,519,undirected,1
355,519,undirected,1
176,586,undirected,1
228,95,undirected,1
229,16,undirected,1
231,232,undirected,1
231,118,undirected,1
231,378,undirected,1
232,118,undirected,1
232,378,undirected,1
118,378,undirected,1
27,141,undirected,1
49,546,undirected,1
237,291,undirected,1
513,287,undirected,1
238,274,undirected,1
195,383,undirected,1
514,2,undirected,1
514,515,undirected,1
514,587,undirected,1
2,515,undirected,1
2,587,undirected,1
515,587,undirected,1
27,33,undirected,1
410,486,undirected,1
410,298,undirected,1
486,298,undirected,1
227,266,undirected,1
227,312,undirected,1
266,312,undirected,1
25,268,undirected,1
7,588,undirected,1
243,385,undirected,1
64,16,undirected,1
64,69,undirected,1
389,307,undirected,1
6,268,undirected,1
149,589,undirected,1
120,45,undirected,1
120,248,undirected,1
120,116,undirected,1
45,248,undirected,1
45,116,undirected,1
248,116,undirected,1
393,520,undirected,1
80,54,undirected,1
24,156,undirected,1
354,420,undirected,1
59,251,undirected,1
59,33,undirected,1
251,33,undirected,1
485,516,undirected,1
485,590,undirected,1
516,590,undirected,1
52,73,undirected,1
96,591,undirected,1
1,48,undirected,5
2,253,undirected,4
3,254,undirected,3
4,255,undirected,3
5,256,undirected,3
6,27,undirected,3
7,257,undirected,3
8,258,undirected,3
9,259,undirected,3
10,260,undirected,3
11,35,undirected,3
12,261,undirected,3
13,1,undirected,3
4,69,undirected,3
6,86,undirected,2
14,262,undirected,2
15,16,undirected,2
16,69,undirected,2
17,263,undirected,2
6,18,undirected,2
6,264,undirected,2
18,264,undirected,2
19,1,undirected,2
19,48,undirected,2
20,1,undirected,2
21,1,undirected,2
21,48,undirected,2
22,265,undirected,2
23,266,undirected,2
24,267,undirected,2
7,93,undirected,2
25,268,undirected,2
24,156,undirected,2
26,220,undirected,2
27,269,undirected,2
28,166,undirected,2
6,46,undirected,2
7,29,undirected,2
7,270,undirected,2
29,270,undirected,2
30,271,undirected,2
31,2,undirected,2
31,272,undirected,2
2,272,undirected,2
27,273,undirected,2
32,54,undirected,2
33,54,undirected,2
34,274,undirected,2
11,3,undirected,2
11,254,undirected,2
35,3,undirected,2
35,254,undirected,2
10,36,undirected,2
36,260,undirected,2
37,262,undirected,2
38,23,undirected,2
38,275,undirected,2
23,275,undirected,2
16,274,undirected,2
39,276,undirected,2
40,1,undirected,2
41,277,undirected,2
6,278,undirected,2
16,279,undirected,2
42,1,undirected,2
42,48,undirected,2
43,108,undirected,2
44,276,undirected,2
23,280,undirected,2
45,46,undirected,2
45,281,undirected,2
46,281,undirected,2
47,69,undirected,2
7,22,undirected,2
22,257,undirected,2
1,282,undirected,2
48,282,undirected,2
49,50,undirected,2
49,283,undirected,2
50,283,undirected,2
51,16,undirected,2
52,81,undirected,1
53,54,undirected,1
53,92,undirected,1
54,92,undirected,1
47,279,undirected,1
55,34,undirected,1
2,284,undirected,1
56,285,undirected,1
57,286,undirected,1
58,287,undirected,1
59,288,undirected,1
7,111,undirected,1
60,61,undirected,1
60,62,undirected,1
60,63,undirected,1
60,289,undirected,1
61,62,undirected,1
61,63,undirected,1
61,289,undirected,1
62,63,undirected,1
62,289,undirected,1
63,289,undirected,1
64,8,undirected,1
6,290,undirected,1
6,65,undirected,1
6,66,undirected,1
65,66,undirected,1
65,18,undirected,1
65,264,undirected,1
66,18,undirected,1
66,264,undirected,1
67,47,undirected,1
68,291,undirected,1
69,269,undirected,1
42,70,undirected,1
42,292,undirected,1
70,292,undirected,1
69,268,undirected,1
15,268,undirected,1
71,293,undirected,1
72,73,undirected,1
72,69,undirected,1
73,69,undirected,1
74,75,undirected,1
74,76,undirected,1
74,19,undirected,1
74,20,undirected,1
74,77,undirected,1
74,21,undirected,1
74,1,undirected,1
74,48,undirected,1
75,76,undirected,1
75,19,undirected,1
75,20,undirected,1
75,77,undirected,1
75,21,undirected,1
75,1,undirected,1
75,48,undirected,1
76,19,undirected,1
76,20,undirected,1
76,77,undirected,1
76,21,undirected,1
76,1,undirected,1
76,48,undirected,1
19,20,undirected,1
19,77,undirected,1
19,21,undirected,1
20,77,undirected,1
20,21,undirected,1
20,48,undirected,1
77,21,undirected,1
77,1,undirected,1
77,48,undirected,1
7,294,undirected,1
58,295,undirected,1
78,296,undirected,1
79,195,undirected,1
6,253,undirected,1
80,73,undirected,1
81,297,undirected,1
82,54,undirected,1
27,83,undirected,1
27,84,undirected,1
27,85,undirected,1
27,298,undirected,1
83,84,undirected,1
83,85,undirected,1
83,298,undirected,1
84,85,undirected,1
84,298,undirected,1
85,298,undirected,1
86,87,undirected,1
86,88,undirected,1
86,89,undirected,1
86,90,undirected,1
86,91,undirected,1
86,299,undirected,1
87,88,undirected,1
87,89,undirected,1
87,90,undirected,1
87,91,undirected,1
87,299,undirected,1
88,89,undirected,1
88,90,undirected,1
88,91,undirected,1
88,299,undirected,1
89,90,undirected,1
89,91,undirected,1
89,299,undirected,1
90,91,undirected,1
90,299,undirected,1
91,299,undirected,1
92,279,undirected,1
6,37,undirected,1
6,248,undirected,1
93,257,undirected,1
51,300,undirected,1
94,127,undirected,1
71,301,undirected,1
95,233,undirected,1
96,92,undirected,1
64,81,undirected,1
97,27,undirected,1
98,99,undirected,1
98,46,undirected,1
98,100,undirected,1
98,248,undirected,1
99,46,undirected,1
99,100,undirected,1
99,248,undirected,1
46,100,undirected,1
46,248,undirected,1
100,248,undirected,1
101,302,undirected,1
102,166,undirected,1
103,303,undirected,1
104,92,undirected,1
105,304,undirected,1
46,18,undirected,1
46,264,undirected,1
106,305,undirected,1
107,108,undirected,1
107,306,undirected,1
108,306,undirected,1
109,307,undirected,1
41,168,undirected,1
110,308,undirected,1
111,309,undirected,1
7,9,undirected,1
7,259,undirected,1
112,310,undirected,1
113,280,undirected,1
114,279,undirected,1
115,311,undirected,1
11,297,undirected,1
35,297,undirected,1
46,116,undirected,1
46,117,undirected,1
46,312,undirected,1
116,117,undirected,1
116,312,undirected,1
117,312,undirected,1
118,79,undirected,1
34,313,undirected,1
119,314,undirected,1
6,315,undirected,1
120,316,undirected,1
2,317,undirected,1
121,3,undirected,1
122,96,undirected,1
123,240,undirected,1
63,124,undirected,1
63,125,undirected,1
63,131,undirected,1
124,125,undirected,1
